step,cost
495,0.050781249999999986
496,0.033593750000000006
497,0.024218749999999983
498,0.014062499999999999
499,0.0390625
500,0.09921875000000001
501,0.056249999999999994
502,0.07343749999999999
503,0.08203125000000001
504,0.1234375
505,0.04453125000000001
506,0.042968749999999986
507,0.02890625
508,0.027343749999999993
509,0.08671875000000001
510,-0.04375000000000001
511,0.04218750000000001
512,-0.035156250000000014
513,0.031249999999999993
514,0.06640625000000001
515,0.03828125000000002
516,0.03203125
517,-0.02500000000000001
518,0.10546875
519,-0.010156250000000012
520,0.05546874999999998
521,0.10390624999999998
522,0.08984375
523,-0.01796875000000002
524,0.08671874999999998
525,0.010156249999999992
526,0.015624999999999983
527,0.0703125
528,0.04765625
529,-0.010937500000000003
530,0.0359375
531,0.037500000000000006
532,0.06171875000000002
533,0.026562499999999996
534,0.11640625000000002
535,0.021874999999999985
536,0.09296875
537,0.006250000000000002
538,0.0265625
539,0.010156249999999993
540,0.055468750000000004
541,0.09453124999999998
542,0.06875
543,0.048437499999999994
544,0.05312500000000001
545,0.0039062499999999965
546,-0.03125000000000002
547,0.03671874999999998
548,0.007812499999999986
549,0.07265624999999999
550,0.05859375
551,-0.015625000000000014
552,-0.04296875000000001
553,0.08046874999999998
554,0.032812499999999994
555,0.05703125
556,0.0546875
557,0.02578125
558,0.04375
559,0.090625
560,0.10468750000000002
561,0.09218749999999999
562,0.030468749999999996
563,-0.05468750000000002
564,-0.013281249999999996
565,0.015624999999999993
566,0.05078124999999999
567,0.06953125000000002
568,0.11250000000000002
569,0.08281250000000001
570,0.07812499999999997
571,0.07734374999999999
572,0.17031249999999998
573,0.058593750000000014
574,0.03203124999999998
575,0.06953125000000002
576,0.0015624999999999944
577,-0.007812500000000012
578,0.153125
579,-0.000781250000000018
580,0.006249999999999985
581,0.0828125
582,0.0875
583,0.01953124999999999
584,0.05546875
585,0.1015625
586,0.052343749999999994
587,0.021874999999999995
588,0.036718749999999994
589,0.09843750000000001
590,0.04843750000000001
591,0.004687500000000004
592,-0.010156250000000012
593,0.017968749999999995
594,0.075
595,0.014062499999999995
596,0.06640624999999999
597,-0.004687500000000008
598,0.15859375
599,0.071875
600,0.013281249999999991
601,-0.021093750000000012
602,0.01093749999999999
603,0.0625
604,0.03749999999999999
605,0.07500000000000001
606,0.027343750000000003
607,-0.015624999999999993
608,-0.014843750000000006
609,-0.06250000000000003
610,0.09531250000000001
611,0.10781249999999999
612,0.0828125
613,-0.0046875000000000016
614,-0.03437500000000002
615,0.08124999999999999
616,0.1328125
617,0.01796875
618,0.06328125000000001
619,0.0359375
620,0.0390625
621,-0.04609375
622,0.03906249999999999
623,0.0546875
624,0.09765625
625,0.1109375
626,0.015624999999999986
627,0.0039062499999999965
628,0.08515625
629,0.044531249999999994
630,-0.014062500000000012
631,0.07734374999999999
632,0.026562500000000003
633,0.03984375
634,0.01562499999999998
635,0.010156249999999985
636,0.07578125000000002
637,0.0828125
638,0.04999999999999999
639,-0.0015625000000000014
640,0.04609374999999999
641,0.05078125
642,0.03359374999999999
643,0.012500000000000004
644,0.07890625000000001
645,0.11484375
646,0.058593750000000014
647,0.015624999999999997
648,0.011718749999999993
649,-0.014843750000000017
650,0.05781249999999999
651,0.028906249999999984
652,0.010937500000000017
653,0.07109374999999998
654,0.07187500000000001
655,0.06328125
656,-3.469446951953614e-18
657,0.046093749999999996
658,-0.008593750000000011
659,0.07734374999999999
660,0.06249999999999999
661,0.05781249999999999
662,0.03906249999999999
663,0.04921875
664,0.0875
665,0.046874999999999986
666,0.11328124999999999
667,-0.02031250000000001
668,0.017187499999999994
669,-0.04062500000000001
670,-0.010937500000000003
671,0.10703125
672,0.04140624999999999
673,0.06484375
674,0.04765625
675,0.026562499999999996
676,0.08359375
677,0.03125
678,0.027343750000000007
679,0.04453125
680,0.04609374999999999
681,0.06796875
682,0.04921875
683,0.0625
684,0.02968749999999999
685,0.011718749999999991
686,0.061718749999999996
687,0.08828125
688,0.0
689,0.04531249999999999
690,0.04218749999999999
691,0.06328125000000001
692,0.06796875
693,0.08515624999999999
694,0.006249999999999985
695,0.12890625
696,0.017968749999999978
697,0.008593749999999976
698,0.014062499999999999
699,0.01562499999999998
700,0.042968750000000014
701,0.02578124999999999
702,0.09921875
703,0.071875
704,0.03671875000000001
705,0.07109374999999998
706,0.115625
707,0.05234375
708,0.03593749999999998
709,0.07500000000000001
710,0.01796874999999999
711,0.11015624999999998
712,0.02265624999999999
713,0.06953124999999999
714,0.1
715,0.0578125
716,-0.011718750000000017
717,0.001562499999999991
718,0.06718749999999998
719,0.05468749999999999
720,0.0078125
721,-0.002343750000000021
722,0.03749999999999999
723,-0.0031250000000000062
724,0.028906249999999994
725,0.06484375
726,0.07656249999999999
727,0.10468749999999999
728,0.09921875
729,0.048437499999999994
730,0.02890624999999999
731,-0.02890625000000001
732,0.014843749999999996
733,0.04843749999999998
734,0.0359375
735,0.017968750000000002
736,0.030468749999999996
737,0.046093749999999996
738,0.06171875
739,0.11328125
740,0.06328125
741,0.06718749999999998
742,0.09609374999999998
743,0.0953125
744,0.05390625
745,0.109375
746,0.023437499999999983
747,0.0859375
748,-0.057812500000000024
749,0.009374999999999984
750,0.03984375
751,-0.05312500000000002
752,0.08281250000000001
753,0.057031250000000006
754,0.04531249999999999
755,0.09140625000000001
756,0.05937499999999999
757,-0.03203125000000001
758,0.00859374999999999
759,0.007031249999999985
760,0.007812500000000003
761,0.008593749999999994
762,-0.027343749999999997
763,0.05390624999999999
764,0.07578125
765,0.0484375
766,0.12265625
767,0.011718749999999993
768,0.018749999999999992
769,-0.04375000000000001
770,0.0328125
771,-0.03828125000000002
772,0.0859375
773,0.023437499999999986
774,0.05078125
775,0.065625
776,0.08125
777,-0.016406250000000008
778,0.05546875
779,0.012499999999999997
780,0.05703125
781,0.053906249999999996
782,0.11015625
783,-0.04609375000000001
784,0.0023437499999999917
785,0.016406250000000004
786,0.0
787,0.05
788,0.0023437499999999813
789,0.012499999999999989
790,0.06171875
791,0.054687499999999986
792,0.09843750000000001
793,0.05625000000000001
794,0.0921875
795,0.01875
796,-0.0421875
797,0.02578124999999999
798,-0.0015625000000000187
799,0.078125
